length,real_depth,real_avg_depth,real_arity,real_entropy,real_dl,real_ic,real_wic,real_pic,real_lca,random_depth,random_avg_depth,random_arity,random_entropy,random_dl,random_ic,random_wic,random_pic,random_lca
32,7,3.9375,5,1.1708049337782287,3.4516129032258065,0.7096774193548387,1.4516129032258065,11.784274193548388,0.7076612903225806,13.35,7.315625,3.6,1.2133831886280115,10.846774193548384,6.243548387096773,9.490322580645161,9.249798387096774,3.218649193548387
12,8,3.75,4,0.887694275799104,1.8181818181818181,0.5454545454545454,0.5454545454545454,4.2727272727272725,0.8636363636363636,6.55,3.9249999999999994,2.75,1.1095296510337074,4.181818181818182,1.859090909090909,2.7181818181818187,4.01060606060606,1.2825757575757575
13,5,2.769230769230769,5,1.0905994737794789,2.3333333333333335,0.5,0.8333333333333334,5.487179487179487,0.2948717948717949,7.2,4.223076923076923,2.8,1.1007141453097564,4.5375,1.8999999999999997,3.2458333333333336,4.315384615384615,1.4557692307692307
5,2,1.8,4,0.5004024235381879,1.5,0.0,0.0,2.4,0.0,3.45,2.42,2.15,0.9298826548177864,1.8375,0.45,0.4625,1.4650000000000003,0.5000000000000001
17,6,3.1176470588235294,6,1.1499171377909299,3.3125,0.875,1.25,6.867647058823529,0.36764705882352944,8.5,4.891176470588235,2.9,1.1545003602077286,6.175,3.1125,4.315625,5.571323529411765,1.7680147058823532
12,7,3.5833333333333335,4,1.198849312913621,2.1818181818181817,0.45454545454545453,0.6363636363636364,4.484848484848484,0.9090909090909091,6.9,4.116666666666667,2.45,1.0896781775439135,4.336363636363637,2.177272727272727,2.827272727272727,3.8340909090909094,1.4234848484848484
22,9,3.9545454545454546,5,1.1455482658143872,3.5714285714285716,1.5714285714285714,1.8571428571428572,7.6147186147186146,0.6406926406926406,8.8,5.272727272727272,3.0,1.1631033387803984,7.633333333333333,4.1499999999999995,5.738095238095238,6.562987012987014,1.9495670995671
55,13,6.8545454545454545,6,1.2459267910778231,3.8703703703703702,0.6481481481481481,1.4814814814814814,16.185185185185187,2.667340067340067,16.05,8.595454545454547,3.9,1.2645459615230237,18.576851851851853,10.87962962962963,16.38518518518519,13.343164983164986,3.6734343434343444
34,10,5.352941176470588,5,1.3106382718365233,3.696969696969697,0.8181818181818182,1.6363636363636365,11.853832442067736,1.4153297682709447,12.4,7.027941176470587,3.45,1.221032535638453,11.533333333333335,6.198484848484847,9.690909090909091,9.674064171122996,3.004188948306595
32,10,5.3125,4,1.3046523537037127,2.838709677419355,0.9032258064516129,1.3870967741935485,8.965725806451612,1.342741935483871,12.75,7.0078125,3.3,1.1827291688520207,10.924193548387098,6.361290322580644,9.35,9.092439516129035,2.9579637096774194
17,7,3.823529411764706,5,1.1966127112211293,2.8125,0.5625,0.8125,6.904411764705882,0.8970588235294118,8.35,4.823529411764707,2.9,1.1657003191440958,5.79375,3.009375,4.540625,5.615073529411766,1.750735294117647
12,7,4.166666666666667,3,1.198849312913621,2.4545454545454546,0.5454545454545454,0.9090909090909091,4.2272727272727275,1.4848484848484849,6.05,3.6749999999999994,3.1,1.1369949582504102,4.54090909090909,1.8636363636363638,2.5363636363636366,4.157575757575757,1.068181818181818
41,11,5.341463414634147,6,1.29944504301131,2.95,0.625,1.1,12.65609756097561,1.6365853658536584,13.6,7.581707317073172,3.7,1.2475457681829474,13.71375,8.059999999999999,12.258750000000003,11.125731707317074,3.1265853658536584
11,4,2.3636363636363638,6,1.0335620542068176,2.3,0.2,0.2,5.327272727272727,0.12727272727272726,6.5,4.004545454545454,2.75,1.0923985130955622,4.22,1.7949999999999995,1.9100000000000001,3.667272727272727,1.476363636363636
7,5,2.7142857142857144,3,1.0042424730540764,1.6666666666666667,0.5,0.5,2.3333333333333335,0.47619047619047616,4.9,3.0285714285714285,2.05,0.9825918973715018,2.508333333333333,0.9000000000000001,1.15,2.1500000000000004,0.8428571428571427
5,2,1.8,4,0.5004024235381879,1.75,0.0,0.0,2.4,0.0,3.8,2.46,1.95,0.8571699560258841,1.9875,0.4625,0.625,1.3700000000000003,0.5000000000000001
15,7,3.8666666666666667,4,0.9908353864438492,2.642857142857143,0.7857142857142857,1.0,5.714285714285714,1.0952380952380953,8.2,4.693333333333334,2.8,1.13666866584173,5.217857142857143,2.653571428571429,3.5,4.8652380952380945,1.7104761904761907
21,8,4.571428571428571,5,1.2732545193809297,2.5,0.6,0.9,7.285714285714286,1.561904761904762,9.45,5.404761904761903,3.05,1.1755061465698762,7.1125,3.7375000000000007,5.76,6.617857142857143,2.0614285714285723
10,5,2.8,5,1.0888999753452235,2.5555555555555554,0.3333333333333333,0.8888888888888888,4.4,0.4222222222222222,6.15,3.8150000000000004,2.45,1.081815885496769,3.6277777777777764,1.544444444444444,2.1833333333333336,3.2644444444444445,1.3155555555555556
12,4,2.75,4,0.9830877585747855,2.4545454545454546,0.18181818181818182,0.36363636363636365,5.151515151515151,0.42424242424242425,6.75,4.029166666666667,2.8,1.0878126883643147,4.272727272727272,2.045454545454545,2.890909090909091,4.000757575757576,1.3386363636363634
14,6,3.357142857142857,4,1.2700181519104905,2.4615384615384617,0.5384615384615384,0.6923076923076923,4.967032967032967,0.7032967032967034,7.3,4.346428571428571,2.9,1.1461706129408935,5.284615384615385,2.396153846153846,3.415384615384616,4.631318681318682,1.5296703296703296
12,4,2.5,6,1.0751393240053735,2.1818181818181817,0.36363636363636365,0.45454545454545453,5.515151515151516,0.16666666666666666,7.1,4.312499999999999,2.6,1.0394226757279663,4.127272727272727,2.1318181818181814,2.8090909090909095,3.8159090909090905,1.6340909090909093
14,5,3.0,4,1.252762968495368,3.0,0.9230769230769231,1.7692307692307692,5.21978021978022,0.45054945054945056,7.35,4.5249999999999995,2.65,1.0960931753619279,4.903846153846155,2.5692307692307694,3.31923076923077,4.51978021978022,1.703296703296703
5,3,2.0,3,0.9502705392332347,1.5,0.25,0.25,1.8,0.1,3.7,2.45,2.1,0.921252192644233,2.1125,0.5,0.4625,1.4200000000000004,0.525
4,2,1.75,3,0.5623351446188083,1.3333333333333333,0.0,0.0,1.5,0.0,3.25,2.2,1.75,0.8248972390404186,1.6333333333333335,0.2,0.3833333333333333,0.9333333333333332,0.3916666666666667
26,10,6.0,4,1.3032882636960639,3.92,1.04,2.2,8.24,2.443076923076923,11.1,6.1499999999999995,3.05,1.2184587355064376,9.407999999999998,4.929999999999999,7.322,7.798153846153847,2.518461538461538
36,16,8.0,5,1.2609138474399182,2.6857142857142855,0.6857142857142857,1.0,12.771428571428572,3.3190476190476192,12.95,7.519444444444443,3.45,1.2315398447976587,12.237142857142858,6.9314285714285715,10.79,9.843412698412697,3.337936507936509
30,8,4.933333333333334,6,1.1691182741123385,3.206896551724138,0.5172413793103449,0.9310344827586207,11.273563218390805,1.3103448275862069,12.35,7.0,3.15,1.175206048788489,10.222413793103447,6.148275862068966,8.667241379310344,8.517126436781611,3.0459770114942533
28,7,4.035714285714286,6,1.238691461098789,3.3333333333333335,0.48148148148148145,1.2222222222222223,10.25925925925926,1.0952380952380953,10.5,5.9160714285714295,3.6,1.246982044988881,9.405555555555555,5.003703703703704,8.00185185185185,8.529100529100528,2.203968253968254
10,6,3.1,3,1.193549604098133,2.111111111111111,0.4444444444444444,0.5555555555555556,3.533333333333333,0.5111111111111111,6.15,3.6800000000000006,2.45,1.0567402694628394,3.666666666666667,1.3833333333333333,2.244444444444445,3.292222222222223,1.191111111111111
38,11,5.7368421052631575,6,1.2549442960579318,3.891891891891892,1.3243243243243243,2.2162162162162162,11.442389758179232,1.8890469416785207,14.05,7.544736842105263,3.5,1.2183549723166809,12.613513513513512,7.8,10.972972972972974,10.572972972972973,3.0861308677098154
27,7,4.111111111111111,6,1.2711277290448548,2.9615384615384617,0.6153846153846154,1.0,9.655270655270655,1.1452991452991452,11.2,6.307407407407409,3.45,1.208206269429353,8.905769230769229,5.213461538461539,7.74423076923077,8.00740740740741,2.6243589743589744
22,6,3.3181818181818183,6,1.1465958365269353,3.9047619047619047,0.9047619047619048,1.7142857142857142,8.857142857142858,0.5584415584415584,8.9,5.2,3.45,1.239208687522493,7.452380952380953,3.766666666666667,5.747619047619047,6.966017316017314,1.9402597402597404
19,7,3.263157894736842,7,1.1137712633489112,3.0,0.9444444444444444,1.1666666666666667,7.807017543859649,0.3567251461988304,8.6,5.047368421052632,3.2,1.1900206142916638,6.694444444444445,3.375,5.044444444444446,6.133333333333332,1.85
22,10,5.863636363636363,4,1.3134893265366434,2.9523809523809526,0.7619047619047619,1.2380952380952381,7.238095238095238,2.588744588744589,9.65,5.663636363636364,3.35,1.216187090809605,7.66904761904762,3.9428571428571417,6.195238095238096,6.874242424242423,2.382034632034632
15,6,3.4,4,1.1822230016451067,2.4285714285714284,0.7857142857142857,0.9285714285714286,5.057142857142857,0.580952380952381,7.5,4.389999999999999,2.95,1.1612213520723043,5.5249999999999995,2.5642857142857145,3.507142857142857,5.114761904761904,1.4495238095238097
20,6,3.4,6,1.1648213767244648,2.473684210526316,0.5263157894736842,0.8421052631578947,7.515789473684211,0.39473684210526316,8.9,5.244999999999999,2.85,1.1909964916385838,6.757894736842104,3.5973684210526313,5.431578947368422,6.223421052631577,1.985263157894737
42,9,5.285714285714286,6,1.3240905188414878,4.195121951219512,1.3414634146341464,2.3658536585365852,11.917537746806039,1.6957026713124275,14.45,7.942857142857145,3.4,1.2368607726540188,14.153658536585368,8.4,12.66585365853658,11.045586527293844,3.50191637630662
28,11,5.357142857142857,5,1.2468506468939173,2.962962962962963,0.8888888888888888,1.2592592592592593,8.67989417989418,1.9285714285714286,11.95,6.689285714285714,3.35,1.2133772537796887,9.585185185185184,5.7592592592592595,7.6759259259259265,8.267328042328042,2.867328042328043
30,11,5.333333333333333,4,1.2969573948675708,2.3448275862068964,0.6206896551724138,0.7586206896551724,10.259770114942528,1.186206896551724,11.15,6.358333333333334,3.65,1.222272772938384,10.675862068965516,5.632758620689655,8.236206896551725,8.737701149425288,2.6303448275862076
39,9,4.897435897435898,6,1.3274836279093634,3.210526315789474,0.868421052631579,1.5,12.263157894736842,0.8987854251012146,13.15,7.244871794871796,3.6,1.2447996904995737,12.955263157894738,7.685526315789474,11.217105263157892,10.603508771929826,2.9737516869095817
25,7,3.56,7,1.2288658649922397,3.75,1.3333333333333333,1.8333333333333333,9.386666666666667,0.43666666666666665,10.9,6.0200000000000005,3.1,1.1645952193093894,8.760416666666668,5.239583333333333,7.19375,7.389333333333333,2.3745000000000003
8,4,2.5,4,1.0735428464085233,2.2857142857142856,0.2857142857142857,0.42857142857142855,3.357142857142857,0.32142857142857145,5.05,3.16875,2.4,0.999233682912475,3.0214285714285714,1.0071428571428571,1.4285714285714284,2.6035714285714286,0.8749999999999998
11,5,2.727272727272727,5,1.0335620542068176,2.4,0.4,0.7,4.781818181818182,0.4,6.35,3.7272727272727275,2.85,1.0755364853300073,3.8649999999999998,1.7950000000000004,2.4950000000000006,3.755454545454545,1.1636363636363636
39,11,5.333333333333333,4,1.2901436578143561,2.9473684210526314,0.868421052631579,1.263157894736842,11.422402159244264,1.1443994601889338,13.85,7.947435897435898,3.55,1.2551405993530727,13.142105263157893,7.243421052631578,12.03815789473684,10.478475033738192,3.684075573549257
30,11,5.0,5,1.2539513103584574,4.9655172413793105,2.310344827586207,3.1724137931034484,9.710344827586207,1.193103448275862,11.7,6.820000000000002,3.65,1.2073453419320153,10.46896551724138,5.822413793103449,9.008620689655174,8.667126436781608,2.995977011494253
31,8,4.580645161290323,5,1.2661257208903236,3.3333333333333335,1.0666666666666667,1.6,8.935483870967742,1.1290322580645162,12.6,7.170967741935485,3.6,1.2169607156732438,11.048333333333334,6.279999999999999,8.973333333333333,8.808172043010751,3.3204301075268807
24,7,3.8333333333333335,7,1.0838225988316332,3.217391304347826,0.8260869565217391,1.2608695652173914,8.5,0.822463768115942,10.85,6.231250000000001,2.85,1.1473163473820187,8.458695652173912,4.886956521739131,6.513043478260869,7.019746376811594,2.628623188405797
19,6,3.736842105263158,4,1.2367930007966412,3.0555555555555554,0.6111111111111112,1.2222222222222223,6.39766081871345,0.9883040935672515,8.5,4.918421052631579,2.95,1.2003086270135344,6.6,3.3305555555555557,4.7444444444444445,6.117543859649122,1.7529239766081868
14,5,3.0,4,1.252762968495368,3.0,0.6923076923076923,1.0769230769230769,5.21978021978022,0.5164835164835165,7.4,4.285714285714286,2.7,1.1189153331202781,4.961538461538461,2.4230769230769225,3.342307692307692,4.525824175824175,1.4027472527472529
52,8,4.865384615384615,6,1.2869685343965431,4.019607843137255,0.9411764705882353,2.019607843137255,13.126696832579185,1.292609351432881,14.75,7.975961538461538,3.85,1.2520859020336665,17.798039215686277,10.451960784313727,16.068627450980397,13.173076923076923,3.0863876319758674
24,9,5.333333333333333,3,1.1645953713991986,2.869565217391304,0.6086956521739131,1.1304347826086956,7.905797101449275,2.246376811594203,9.45,5.46875,3.3,1.2322759672980224,8.108695652173912,4.123913043478261,6.778260869565216,7.3733695652173905,2.0626811594202894
11,5,2.6363636363636362,5,0.9347698978582794,2.5,0.7,0.7,4.527272727272727,0.21818181818181817,6.15,3.768181818181817,2.75,1.080475573037599,3.9299999999999997,1.6800000000000002,2.62,3.754545454545454,1.2136363636363636
8,4,2.5,3,0.9002560512685369,2.142857142857143,0.2857142857142857,0.5714285714285714,3.2142857142857144,0.39285714285714285,4.8,3.04375,2.55,1.0442859184235203,2.857142857142857,1.1571428571428573,1.5,2.644642857142857,0.7750000000000001
20,9,5.3,4,1.303450812836454,3.210526315789474,0.8947368421052632,1.4736842105263157,7.005263157894737,2.231578947368421,8.8,5.235,3.5,1.1909029935081634,7.034210526315789,3.734210526315789,5.302631578947368,6.463157894736841,2.0136842105263155
9,6,3.0,4,0.9649629230074277,2.0,0.5,0.5,3.388888888888889,0.5555555555555556,5.85,3.594444444444444,2.25,1.0470563524227003,3.425,1.29375,1.8875,2.8208333333333337,1.188888888888889
10,4,2.8,3,1.0888999753452235,2.5555555555555554,0.6666666666666666,1.3333333333333333,4.044444444444444,0.4222222222222222,6.05,3.6100000000000003,2.45,1.007760385652843,3.4666666666666663,1.455555555555556,2.138888888888889,3.3288888888888892,1.107777777777778
31,10,5.064516129032258,4,1.3036298131045596,2.566666666666667,0.6,0.8666666666666667,10.466666666666667,1.1225806451612903,11.4,6.3,3.3,1.1991703237734297,10.596666666666664,5.840000000000001,9.391666666666666,8.805376344086023,2.398172043010753
9,4,2.6666666666666665,3,1.1490596969706202,2.25,0.25,0.5,3.4444444444444446,0.3333333333333333,5.7,3.483333333333333,2.4,1.0096668153666306,3.18125,1.34375,1.6,2.95,1.0569444444444442
17,8,4.411764705882353,3,1.1806964403653148,2.375,0.375,0.75,6.176470588235294,1.4705882352941178,7.85,4.570588235294118,2.9,1.1475293413100558,5.828125,2.834375,4.040625,5.593014705882352,1.5411764705882356
31,8,4.548387096774194,5,1.2621405587380954,2.966666666666667,0.7666666666666667,1.1333333333333333,9.559139784946236,1.1720430107526882,11.8,6.487096774193549,3.65,1.2130195329308895,10.178333333333336,5.645,8.766666666666667,8.95215053763441,2.6522580645161296
20,6,3.5,4,1.2013670042689852,3.1578947368421053,0.5789473684210527,0.9473684210526315,8.042105263157895,0.5526315789473685,9.95,5.5375000000000005,3.05,1.1662434183254864,6.563157894736842,3.7578947368421054,5.144736842105263,6.363157894736841,2.1984210526315793
37,12,7.351351351351352,4,1.3060570682205703,3.5833333333333335,1.0277777777777777,1.8333333333333333,10.355855855855856,3.7927927927927927,13.75,7.825675675675676,3.55,1.2366678506792526,13.036111111111108,6.975000000000001,10.349999999999998,10.44129129129129,3.60503003003003
44,9,4.886363636363637,5,1.2820372065148673,3.7674418604651163,1.1162790697674418,1.8837209302325582,12.432346723044397,1.3530655391120507,14.75,8.1,3.7,1.2418602664731242,14.877906976744189,8.48139534883721,13.463953488372095,11.578118393234671,3.554069767441861
21,8,4.238095238095238,3,1.172066000114454,3.05,0.75,1.25,6.966666666666667,1.0809523809523809,9.9,5.635714285714285,3.1,1.177144516150665,7.264999999999999,3.9400000000000004,5.887500000000001,6.523809523809524,2.334047619047619
26,13,6.884615384615385,3,1.222099892911782,2.72,0.68,1.16,8.556923076923077,3.230769230769231,11.1,5.982692307692306,3.4,1.191209181715968,9.157999999999998,4.886000000000001,7.168000000000002,7.869999999999999,2.287846153846154
24,10,5.375,4,1.2957790645845744,2.9130434782608696,0.8695652173913043,1.3043478260869565,7.398550724637682,1.9891304347826086,10.25,6.016666666666667,3.4,1.1598308782206064,8.29782608695652,4.695652173913044,6.465217391304348,7.2771739130434785,2.448550724637681
65,11,6.2,6,1.351570602500116,4.09375,1.28125,2.1875,16.9125,1.78125,17.1,9.466923076923077,4.05,1.2590670308083713,21.590625,13.021875,21.2140625,14.655360576923076,4.181081730769231
27,7,3.6296296296296298,8,1.2175646029495004,3.076923076923077,0.8076923076923077,1.1923076923076923,10.017094017094017,0.4188034188034188,10.75,6.266666666666667,3.45,1.2325843175562397,9.390384615384615,5.0769230769230775,7.690384615384616,8.031766381766381,2.6670940170940174
25,8,3.96,6,1.233272788594286,2.9166666666666665,0.625,1.0833333333333333,9.193333333333333,0.7933333333333333,10.4,5.782000000000001,3.4,1.2102711551127616,8.802083333333336,4.647916666666667,6.739583333333333,7.649333333333334,2.163333333333333
36,11,5.638888888888889,6,1.2523272894067798,2.8857142857142857,0.7142857142857143,1.2,11.231746031746031,2.022222222222222,12.95,7.243055555555555,3.6,1.236658260856244,12.324285714285711,6.922857142857143,10.98142857142857,10.02809523809524,3.0651587301587297
24,8,4.75,4,1.24842611914536,2.652173913043478,0.34782608695652173,0.7391304347826086,9.253623188405797,1.2318840579710144,10.45,5.71875,3.25,1.184752574422967,8.428260869565216,4.419565217391305,7.121739130434783,7.351992753623189,2.1942028985507243
10,3,2.5,3,0.6108643020548935,2.4444444444444446,0.1111111111111111,0.3333333333333333,4.4,0.26666666666666666,6.1,3.66,2.5,1.0812447424911102,3.555555555555555,1.6277777777777775,2.033333333333333,3.2911111111111113,1.171111111111111
30,7,4.133333333333334,5,1.29074746357388,3.5172413793103448,1.0689655172413792,1.793103448275862,9.811494252873564,0.5563218390804597,12.1,6.696666666666665,3.2,1.2100000653571763,10.072413793103447,6.008620689655172,8.698275862068966,8.509999999999998,2.764597701149426
15,7,3.7333333333333334,4,1.1822230016451067,2.4285714285714284,0.5714285714285714,0.7142857142857143,5.371428571428571,0.7428571428571429,8.05,4.713333333333334,2.95,1.150943409541993,5.114285714285714,2.4607142857142854,3.717857142857143,4.989523809523809,1.7880952380952384
21,10,5.190476190476191,4,1.2446725381717776,2.95,0.55,1.2,7.838095238095238,2.1,9.7,5.611904761904761,3.0,1.1606897029424734,7.4975000000000005,3.7749999999999986,5.792500000000001,6.581190476190476,2.2590476190476196
24,7,3.625,5,1.3102811135994838,3.260869565217391,1.0,1.434782608695652,8.44927536231884,0.42391304347826086,10.0,5.695833333333333,3.3,1.192509032110272,8.421739130434782,4.3652173913043475,6.880434782608695,7.474637681159419,2.136775362318841
62,9,4.741935483870968,8,1.3220862717602038,4.540983606557377,1.5737704918032787,2.540983606557377,15.927551560021152,0.7858276044420941,17.7,9.804838709677416,3.65,1.2579085451536949,21.27704918032787,12.082786885245902,19.26639344262295,14.610999471179273,4.4286885245901635
20,5,3.4,4,1.0627375681569962,3.6842105263157894,0.8421052631578947,1.894736842105263,7.7105263157894735,0.5210526315789473,8.95,5.0550000000000015,3.3,1.184118906632891,7.260526315789474,3.597368421052632,5.523684210526317,6.340000000000002,1.7928947368421053
29,8,4.896551724137931,6,1.2552398496936847,4.142857142857143,1.1071428571428572,2.2857142857142856,9.736453201970443,1.7881773399014778,10.4,5.937931034482758,3.5,1.229392588189948,10.087499999999999,5.458928571428571,8.585714285714284,8.527709359605911,2.1917487684729062
42,11,6.404761904761905,5,1.3417838969117164,3.048780487804878,0.8292682926829268,1.3658536585365855,11.318234610917537,2.7828106852497094,15.0,8.478571428571428,3.7,1.2419947079524547,14.567073170731707,8.326829268292684,12.720731707317073,11.108420441347269,4.0534262485482
26,7,3.5384615384615383,7,1.2238758511181624,3.0,0.88,1.28,9.055384615384616,0.39384615384615385,10.85,5.963461538461538,3.2,1.198023805333798,9.206,5.113999999999999,7.428,7.782153846153847,2.237692307692307
21,6,3.8095238095238093,4,1.2483379411064275,2.7,0.5,0.95,7.1761904761904765,0.7761904761904762,9.95,5.621428571428572,3.1,1.182554051236391,7.802499999999999,3.7599999999999993,5.77,6.541190476190477,2.3345238095238097
11,5,2.909090909090909,4,1.1685184057430877,2.1,0.3,0.4,4.327272727272727,0.45454545454545453,6.4,3.7909090909090906,2.45,1.0919297420513447,3.745,1.7550000000000001,2.495,3.5754545454545457,1.2127272727272727
12,8,3.8333333333333335,3,1.1269287948006759,2.272727272727273,0.7272727272727273,0.8181818181818182,4.03030303030303,0.9696969696969697,7.0,4.0875,2.75,1.1173105806278707,4.227272727272727,2.122727272727272,2.868181818181818,3.974242424242424,1.3727272727272726
13,8,4.3076923076923075,3,1.2202821662722372,2.5,0.6666666666666666,0.8333333333333334,4.461538461538462,1.3461538461538463,7.15,4.0307692307692315,2.75,1.1662600380799473,4.845833333333333,2.016666666666667,3.0958333333333328,4.36923076923077,1.2826923076923078
16,6,3.5625,4,1.2996509635498974,2.933333333333333,0.7333333333333333,1.0666666666666667,5.691666666666666,0.7916666666666666,8.2,4.603125,2.95,1.1441537921716622,5.49,2.9699999999999998,3.7233333333333327,5.2225,1.6441666666666663
11,5,2.909090909090909,4,1.159588814308626,2.7,0.3,0.6,4.545454545454546,0.5454545454545454,6.95,4.163636363636365,2.55,1.1033334611950723,3.9899999999999998,1.6700000000000004,2.3750000000000004,3.531818181818182,1.5745454545454547
8,4,2.625,3,0.9002560512685369,2.857142857142857,0.5714285714285714,1.1428571428571428,3.0357142857142856,0.4642857142857143,5.4,3.26875,2.35,1.0195513687494406,2.921428571428572,1.0642857142857145,1.6571428571428573,2.591071428571429,0.9714285714285713
9,3,2.2222222222222223,5,0.6837389058487535,2.625,0.125,0.375,4.555555555555555,0.16666666666666666,5.75,3.6,2.3,1.0283615838946651,3.46875,1.35,1.8875,2.8958333333333335,1.1972222222222224
14,7,4.214285714285714,3,1.1163670752893367,2.6923076923076925,0.38461538461538464,0.7692307692307693,5.285714285714286,1.5054945054945055,7.6,4.560714285714285,2.55,1.1410366974385182,4.838461538461537,2.338461538461538,3.3846153846153846,4.477472527472528,1.742307692307692
13,7,3.3076923076923075,5,1.1189688668816267,2.75,0.6666666666666666,0.75,5.166666666666667,0.6025641025641025,7.6,4.330769230769231,2.75,1.119237423922856,4.745833333333334,2.075,3.35,4.311538461538461,1.5910256410256411
15,9,4.933333333333334,3,1.2454410537617744,2.4285714285714284,0.5714285714285714,0.8571428571428571,5.304761904761905,1.9428571428571428,8.45,5.019999999999998,2.65,1.1053884342098572,5.599999999999999,2.496428571428571,3.4785714285714286,4.701428571428572,2.070952380952381
17,7,3.764705882352941,4,1.1407201964134568,2.875,0.6875,1.0625,6.029411764705882,0.8823529411764706,8.5,4.805882352941175,2.9,1.1405914180630388,6.025,3.190625,4.225,5.523897058823529,1.7143382352941177
20,7,4.1,4,1.256597943527338,2.8947368421052633,0.7894736842105263,1.105263157894737,6.663157894736842,1.1157894736842104,8.55,5.0275,3.1,1.1855971612117169,7.084210526315791,3.5526315789473686,5.371052631578946,6.343684210526314,1.7597368421052633
19,9,5.0,4,1.2112144216250416,2.8333333333333335,1.0,1.2777777777777777,6.005847953216374,1.8128654970760234,8.55,4.976315789473683,3.05,1.1852360798363095,6.733333333333336,3.1500000000000004,5.094444444444445,6.204093567251462,1.8236842105263158
12,7,3.9166666666666665,3,1.1988493129136213,2.4545454545454546,0.45454545454545453,0.7272727272727273,4.363636363636363,1.2575757575757576,7.0,4.116666666666666,2.55,1.0912411416353587,4.677272727272728,1.8909090909090907,2.7,3.9772727272727275,1.4537878787878786
19,7,4.526315789473684,6,1.2360529342595539,3.111111111111111,0.8888888888888888,1.2777777777777777,7.175438596491228,1.8421052631578947,9.1,5.186842105263158,3.25,1.1993500973849283,6.75,3.352777777777778,5.127777777777778,6.128070175438596,1.998245614035088
13,5,3.076923076923077,4,1.1569876443452742,2.3333333333333335,0.3333333333333333,0.5833333333333334,5.038461538461538,0.48717948717948717,6.75,3.9730769230769227,2.85,1.0915134113936116,4.674999999999999,2.1166666666666667,2.9708333333333337,4.407692307692308,1.2391025641025641
5,3,2.0,3,0.9502705392332347,2.25,0.5,1.0,1.8,0.1,3.95,2.52,1.85,0.9335516562212615,2.0875,0.475,0.5625,1.2950000000000004,0.5599999999999999
11,6,2.909090909090909,5,1.1209503926735835,2.3,0.5,1.0,4.618181818181818,0.45454545454545453,6.25,3.8772727272727274,2.7,1.119280238344687,4.15,1.705,2.3750000000000004,3.6318181818181827,1.3827272727272728
7,3,2.0,5,0.7963116401738131,1.8333333333333333,0.16666666666666666,0.16666666666666666,3.5714285714285716,0.047619047619047616,5.0,3.164285714285714,2.15,0.959050205471471,2.658333333333333,0.9583333333333334,1.2666666666666668,2.0785714285714287,0.9880952380952379
97,13,6.628865979381444,8,1.3392145910196143,5.625,2.2604166666666665,3.6666666666666665,18.468642611683848,2.037585910652921,23.55,12.638659793814433,4.05,1.266787375396256,33.13125,19.796874999999993,31.27552083333333,19.465549828178695,6.005251288659793
23,9,4.521739130434782,6,1.2531439589650801,3.1818181818181817,1.0454545454545454,1.4090909090909092,8.245059288537549,1.2371541501976284,10.15,5.6000000000000005,2.95,1.1546830247482123,7.959090909090908,4.277272727272728,6.199999999999999,7.072332015810277,2.0800395256916997
22,9,5.045454545454546,3,1.2579577240395605,2.6666666666666665,0.8571428571428571,1.2380952380952381,6.437229437229437,1.7662337662337662,11.05,6.35,3.15,1.1887266988096536,7.721428571428572,4.378571428571428,5.871428571428572,6.80995670995671,2.911038961038961
29,9,6.172413793103448,4,1.318703141418036,3.4642857142857144,0.8214285714285714,1.5,8.295566502463053,2.70935960591133,11.55,6.574137931034483,3.2,1.204540862641693,10.416071428571428,5.578571428571428,8.482142857142856,8.446428571428573,2.7060344827586205
47,11,6.297872340425532,5,1.3301342315752134,3.1956521739130435,1.0,1.673913043478261,12.45235892691952,1.8001850138760407,14.65,8.257446808510638,3.7,1.2582925180343514,16.127173913043478,8.80108695652174,13.998913043478263,11.88672525439408,3.6330712303422756
36,15,7.694444444444445,4,1.2564581942594268,2.5142857142857142,0.6571428571428571,1.0,11.311111111111112,3.784126984126984,13.0,7.018055555555554,4.0,1.255669185152438,12.298571428571428,6.74,10.66,10.40031746031746,2.8578571428571427
40,17,9.15,4,1.2775180568203333,2.58974358974359,0.717948717948718,1.0769230769230769,12.116666666666667,4.680769230769231,13.45,7.36125,3.7,1.2098978173933097,13.45,8.094871794871796,11.796153846153846,10.685256410256411,2.8830769230769233
36,8,5.166666666666667,7,1.2904003369692967,3.6857142857142855,1.0857142857142856,1.8285714285714285,10.86984126984127,1.8873015873015873,12.55,6.825,3.6,1.2121042382748852,12.207142857142857,6.932857142857143,10.971428571428572,10.206507936507936,2.5739682539682534
24,9,4.916666666666667,3,1.26270303340485,2.869565217391304,0.9565217391304348,1.391304347826087,7.489130434782608,1.6521739130434783,10.6,6.081249999999999,2.8,1.1709958899701576,8.391304347826086,4.343478260869565,7.25,6.98586956521739,2.493478260869565
20,8,4.6,3,1.2580481453641945,2.4210526315789473,0.5263157894736842,0.7894736842105263,6.894736842105263,1.268421052631579,9.4,5.345,3.05,1.1602840160731414,7.00263157894737,3.539473684210526,5.421052631578947,6.3715789473684215,2.056842105263158
